,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
3509,100361,My birthday was in March and I went out and celebrated with my boyfriend and all of my friends.,party,yes,yes,29.0,USA,f,single,y,3m,all_day_im_still_feeling_it
3510,58501,I saw my 24 week old fetus on ultrasound with my husband and my parents.,family,yes,yes,32,USA,f,married,n,3m,all_day_im_still_feeling_it
3511,32317,"I found a restaurant serving my favorite food that I was longing for days, it happened suddenly giving me a good surprise.",food,yes,no,45,IND,m,married,y,24h,at_least_one_hour
3512,46559,I am happy that my family and I all woke up healthy and happy.,family,no,yes,37.0,USA,m,married,y,24h,all_day_im_still_feeling_it
3513,95104,I WENT TO TEMPLE,religion,yes,no,24.0,IND,m,married,y,3m,a_few_minutes
3514,65470,MY WIFE AND I WENT ON A WEEKEND GETAWAY TO THE BEACH.,vacation|romance|family,yes,yes,39,USA,m,married,y,3m,all_day_im_still_feeling_it
3515,106461,Saw the interview of Sachin Tendulkar live in the studio and got a selfie with him.,career,yes,yes,21,IND,m,single,n,3m,all_day_im_still_feeling_it
3516,95829,I learned some new recipes for food that I had wanted to know how to cook for a long time.,food|education,yes,no,36,USA,m,single,n,3m,at_least_one_hour
3517,29062,I won $20 on a fanduel nba fantasy basketball tournament lineup contest.,entertainment,no,no,28,USA,m,single,n,24h,a_few_moment
3518,79545,I got a surprise phonecall from an old friend who I had not talked to in about a year and we caught up on life.,conversation,no,yes,37.0,USA,m,married,y,3m,half_a_day
3519,74964,"Finding out I was pregnant in March, after trying for several months made both my partner and I very happy.",family,no,yes,29.0,USA,f,single,y,3m,all_day_im_still_feeling_it
3520,74937,"I auditioned for the Shakespeare play, As You Like It and even though I walk with a cane, I still got cast in a really amazing role.",entertainment,yes,no,35.0,USA,f,married,n,3m,all_day_im_still_feeling_it
3521,84786,woke up early enough to mow the lawn and have the rest of my day free with my family,family,yes,yes,36,USA,m,married,y,3m,at_least_one_hour
3522,63362,Got to see my nephew.,family,yes,yes,28,USA,m,single,n,3m,half_a_day
3523,61800,I had a party with some friends,party,yes,yes,28,USA,m,single,n,3m,half_a_day
3524,103629,when my sister marriage in 2 april I was so happy and also excited,family,no,yes,30,IND,f,married,y,3m,a_few_minutes
3525,78310,I lifted more weight than I ever have before at the gym.,exercise,yes,no,25.0,USA,m,single,n,3m,at_least_one_hour
3526,86972,I got an article published.,career,yes,no,27.0,USA,m,single,n,3m,all_day_im_still_feeling_it
3527,28781,I was happy that I was upgraded to first class on my flight home.,education,yes,no,28.0,USA,m,single,n,24h,half_a_day
3528,104605,I was able to buy a plot and a house in my name with my savings and little help with bank loan.,shopping,yes,no,28,IND,m,single,n,3m,all_day_im_still_feeling_it
3529,48708,"My dog sat next to me on the couch, put his head in my lap and snuggled with me which made me very happy.",animals,no,no,40.0,USA,f,divorced,n,24h,at_least_one_hour
3530,94416,I took my dog and a friend with me on a day trip to the beach.,vacation|animals,yes,no,21,USA,m,single,n,3m,all_day_im_still_feeling_it
3531,46292,I got a promotion at my workplace.,career,no,no,21,IND,m,single,n,24h,all_day_im_still_feeling_it
3532,106440,I tried out a new meatball recipe and it turned out really good.,food,yes,no,30.0,USA,m,single,n,3m,at_least_one_hour
3533,84356,"About three months ago, I got a dog",animals,yes,no,26.0,USA,m,single,n,3m,all_day_im_still_feeling_it
3534,78463,I thought of a creative idea for mother's day this morning and can't wait to implement it to make my mother happy.,family,yes,yes,30,USA,m,single,n,3m,all_day_im_still_feeling_it
3535,65998,I was told that I will be able to work at the Blink 182 concert this weekend,career,no,yes,25.0,USA,f,single,n,3m,all_day_im_still_feeling_it
3536,51062,"One of my cats meowed at me before I left my house today as if to say, ""I'll miss you while you're gone.""",animals,no,no,39.0,USA,f,single,n,24h,a_few_minutes
3537,73561,I passed my interview and got a job.,career,yes,yes,19.0,USA,f,single,n,3m,half_a_day
3538,57993,My wife and I found out that we are pregnant!,family|romance,yes,yes,34.0,USA,m,married,y,24h,all_day_im_still_feeling_it
3539,122884,MY FAMILY VISITED TO nan BEACH NEAR RAMANATHAPURAM,vacation|family,yes,yes,23.0,IND,f,married,n,24h,all_day_im_still_feeling_it
3540,70920,"We, after having lost our dachshund of over 13 years, were approved by the dachshund rescue society to receive a dachshund puppy -- it finally arrives this week.",animals,yes,yes,71.0,USA,m,married,y,3m,all_day_im_still_feeling_it
3541,111226,Earning money to pay for my computer parts yesterday,technology,yes,no,30,USA,m,married,y,24h,a_few_minutes
3542,60932,My daughter got a good grade on a test and she was so proud of herself.,education|family,no,yes,31.0,USA,f,single,y,3m,half_a_day
3543,98445,I went scuba diving with a friends this past Friday and we had 2 great dives.,exercise,yes,yes,51,USA,m,divorced,y,3m,half_a_day
3544,52247,"I had a pleasant 20 minute conversation with my manager before leaving work about random topics like bring your kid to work day, my sister, her siblings, and so on.",family,yes,yes,25.0,USA,m,single,n,24h,a_few_minutes
3545,103022,My daughter and I played a board game together.,entertainment|family,yes,yes,43,USA,f,married,y,3m,at_least_one_hour
3546,124519,I was very happy when I got to pick up my new golf cart at the store.,shopping,yes,no,46,USA,m,divorced,n,24h,at_least_one_hour
3547,116081,I unlocked a new card on Clash Royale.,technology,yes,no,23,USA,m,married,n,24h,a_few_minutes
3548,76134,When I won a close game in  madden 17.,entertainment,yes,no,33.0,USA,m,single,n,3m,at_least_one_hour
3549,69854,My son joined the baseball team,family,no,yes,30,USA,f,married,y,3m,at_least_one_hour
3550,69311,My birthday was back in march and I loved hanging out with my friends!,party,yes,yes,29.0,USA,m,single,n,3m,all_day_im_still_feeling_it
3551,41906,"When I am getting ready to go to my office, my parents send off with cute smile and say ""Have a nice day and take care""",career,no,yes,24,IND,f,single,n,24h,at_least_one_hour
3552,121656,I woke up to my husband snuggled close and spooning me.,romance,no,yes,29,USA,f,married,n,24h,a_few_minutes
3553,34923,I got payment from a client,career,no,yes,23,IND,m,single,n,24h,a_few_minutes
3554,124383,We had a no kids night last night so my wife and I ordered take out and watched Netflix.,family,no,yes,43,USA,m,married,y,24h,half_a_day
3555,33748,"While.I'm lying down on the sofa,my mother tickle me..i was laughing.",family,no,yes,22,IND,f,single,n,24h,at_least_one_hour
3556,41892,I received compliments for the chicken dinner that I made tonight.,food,no,yes,30,USA,f,single,n,24h,a_few_minutes
3557,51237,I brought up a great idea for a particular item to sell at the stores to my boss who sent it up the chain to be ordered for hundreds of stores.,shopping,yes,yes,42.0,USA,m,married,y,24h,half_a_day
3558,29607,I tried a new recipe for supper and everyone enjoyed it.,food,yes,yes,29.0,USA,f,married,y,24h,a_few_moment
3559,67541,I got Bullet bike last month and that made me happy and I got the same color I wish to buy.,shopping,yes,no,30,IND,m,married,y,3m,all_day_im_still_feeling_it
3560,67773,I placed 2nd in a local Magic: The Gathering tournament and won a small prize.,entertainment,yes,yes,27.0,USA,m,single,n,3m,half_a_day
3561,36828,When my mother made a surprise visit bringing with her my favourite fruit cake and marzipan.,family,no,yes,38,IND,m,married,y,24h,half_a_day
3562,101257,I WENT TO TEMPLE,religion,yes,no,24.0,IND,m,married,y,3m,a_few_minutes
3563,128189,I had a very good day in sales at my job yesterday.,career,yes,no,51,USA,m,divorced,y,24h,at_least_one_hour
3564,64610,The other day when my 4 yr old daughter looked at me and said 'I love you daddy.',family,no,yes,47,USA,m,married,y,3m,half_a_day
3565,36357,I received a ring that I had ordered in the mail and got to wear it for a few hours.,shopping,yes,no,31,USA,f,married,n,24h,half_a_day
3566,51756,I got a 1 TB hard disk full of movies from my friend for one week.,entertainment,yes,yes,25.0,IND,m,single,n,24h,all_day_im_still_feeling_it
3567,126926,My sister came home from school,family|education,no,yes,19,USA,m,single,n,24h,a_few_minutes
3568,65820,A friend and I going out for drinks for the first time in a decade.,food,yes,yes,32,USA,m,single,y,3m,all_day_im_still_feeling_it
3569,107577,"The first time my toddler said, ""I love you.""",family,no,yes,34,USA,f,married,y,3m,all_day_im_still_feeling_it
3570,122667,It made me happy when I went in to my secret stash of chocolates and found exactly what I was craving for.,food,yes,yes,35,USA,f,married,y,24h,a_few_minutes
3571,36518,My daughter took my Christmas tree down so it wouldn't be up on April Fools Day.,family,no,yes,38.0,USA,f,married,y,24h,at_least_one_hour
3572,127167,Watching Master of None on Netflix,entertainment,yes,no,32,USA,m,married,n,24h,at_least_one_hour
3573,103963,Going swimming with my girlfriend was a fun experience.,romance|exercise,yes,yes,32,USA,f,single,n,3m,all_day_im_still_feeling_it
3574,80544,My girlfriend recalled a date we went on with her friend and they enthused about how wonderful I was for taking her on that date.,romance,no,yes,34,USA,m,single,n,3m,all_day_im_still_feeling_it
3575,28107,Meeting up with my girlfriend at the park and just talking.,romance,yes,yes,26,USA,m,married,n,24h,at_least_one_hour
3576,100537,Cutting my hair so it has a fringe/bangs and getting compliments on how much it suits me.,career,yes,yes,34,USA,f,married,n,3m,a_few_minutes
3577,76156,My husband's adult daughter announced that she had lost almost 70 pounds and her doctor told her that her health had improved drastically because of the weight loss so we're very pleased with that.,family|exercise,no,yes,74,USA,f,married,y,3m,all_day_im_still_feeling_it
3578,67627,I graduated with my masters degree and participated in the graduation ceremony.,education,yes,yes,23.0,USA,f,single,n,3m,all_day_im_still_feeling_it
3579,68294,I went to a friend's wedding.,party,yes,yes,32.0,USA,m,single,n,3m,half_a_day
3580,126390,The wind blowing my hair while I stuck my head out of the car's window.,weather,yes,no,25.0,USA,m,single,n,24h,a_few_minutes
3581,83157,when i meet one of my friend who was in far distance and i met him for the first time.,conversation,yes,yes,31,IND,m,married,y,3m,half_a_day
3582,48943,My nephew texted me to say thank you for his birthday package and well wishes we sent him.,family,no,yes,36.0,USA,f,married,y,24h,at_least_one_hour
3583,104925,I brought a new puppy into my home which excited the whole family.,animals|family|shopping,yes,yes,30.0,USA,m,single,n,3m,half_a_day
3584,40660,Marriage of my Dearest friend,party,no,yes,34,IND,m,married,y,24h,half_a_day
3585,65261,The day I went to Yoga and Meditation for the relief of stress and mind tension.,exercise,yes,no,28,IND,m,married,n,3m,half_a_day
3586,96048,I MARRIED 3 MONTH BEFORE SO I AM VERY HAPPY THAT MOMENT,romance|family,yes,yes,22.0,IND,f,single,n,3m,all_day_im_still_feeling_it
3587,48251,I walked my dog and ran in to an old friend.,animals,yes,yes,35.0,AUS,f,married,y,24h,all_day_im_still_feeling_it
3588,81244,"My mother sent me a photo of her fairy garden, which she has been working on for quite some time now, and it had three little fairy statues in it to represent me and my two sisters.",family,no,yes,22.0,AUS,f,married,n,3m,at_least_one_hour
3589,30263,I made cookies with my grandson.,food,yes,yes,59,USA,m,married,y,24h,half_a_day
3590,119407,I am very happy in my collage friends see today,education,no,yes,32,USA,m,married,y,24h,
3591,113966,It rained most of the day today and that makes me happy.,weather,no,no,40,USA,m,married,y,24h,all_day_im_still_feeling_it
3592,98869,Wedding cake tasting,party|food,yes,no,28,USA,f,single,n,3m,half_a_day
3593,120405,I started packing for my overseas vacation.,vacation,yes,no,24,USA,f,single,n,24h,all_day_im_still_feeling_it
3594,82490,I was able to find and purchase a DVD collection of a cartoon I used to watch as kid called Invader Zim.,shopping|entertainment,yes,no,32.0,USA,m,single,n,3m,all_day_im_still_feeling_it
3595,38816,I was able to talk with and old friend who I haven't been able to in a long time.,conversation,yes,yes,33.0,USA,m,single,n,24h,half_a_day
3596,34499,My brother told me he got into med school!,family|education,no,yes,25,USA,m,single,n,24h,half_a_day
3597,71549,I celebrating my 4th year at my job,career,yes,no,51.0,USA,f,divorced,y,3m,half_a_day
3598,76732,"I have made Dean's list for the first time ever, with my best grades ever, and that is amazing to me at a college level.",education,yes,no,24.0,USA,m,single,n,3m,all_day_im_still_feeling_it
3599,29620,i buy new shoes today.,shopping,yes,no,35,DOM,m,married,n,24h,all_day_im_still_feeling_it
3600,101404,"I watched a movie i had never seen The devils rejects, the soundtrack was what pushed it over the top and made me happy good soundtracks are rare in movies or i have seen them so it was very novelty.",entertainment,yes,no,25,USA,m,single,n,3m,all_day_im_still_feeling_it
3601,54355,I saw a beautiful dream featuring my crush,exercise,yes,yes,23,IND,m,single,n,24h,a_few_minutes
3602,73257,I was happy when I spent tonight cooking with my parents.,food|family,yes,yes,21.0,USA,m,single,y,3m,half_a_day
3603,76323,I beat a videogame and unlocked everything.,entertainment,yes,yes,28,USA,m,single,n,3m,all_day_im_still_feeling_it
3604,68800,"I lost weight and feeling very light in my body ,usually i feel a heavy burden that I am carrying",exercise,yes,no,42.0,MYS,m,married,y,3m,all_day_im_still_feeling_it
3605,33986,I WENT TO SHOPPING,shopping,yes,no,28,IND,f,married,n,24h,half_a_day
3606,91403,Going a new laptop after my old one broke.,shopping,yes,no,26.0,USA,m,single,n,3m,half_a_day
3607,113216,One event that made me happy was when we won our soccer game today.,entertainment,yes,yes,29,USA,m,single,n,24h,all_day_im_still_feeling_it
3608,71416,My rescue dog really settling in at home and his personality coming through now that he's comfortable with us,animals,no,no,26.0,USA,m,married,n,3m,all_day_im_still_feeling_it
3609,113899,I saw a cute bunny in my yard.,animals,no,yes,21,CAN,m,single,n,24h,a_few_minutes
3610,66784,I separated from my husband not too long back and all my friends and family have rallied around me to support me both financially and emotionally.,family,yes,no,35,USA,f,separated,y,3m,all_day_im_still_feeling_it
3611,81990,"Played a competitive video game match, it was very close and we won",entertainment,yes,yes,23,USA,m,single,n,3m,a_few_minutes
